ResourceID,Monument Type,Evidence,MainBuildingMaterial,CoveringMaterial,Component,Parent_UID,YearFrom,YearTo,DispDate,Period,Note
0308e392-8800-4359-825c-87fcf0793321,House,,,,,0,,,,,
0308fec7-67bf-43d1-96a4-bb12cbc14d96,Field Boundary,Cropmark,,,,0,1540,1900,Post Medieval,Post Medieval,
0309868f-81ad-432f-a7c9-9fb5a4af96eb,Public House,Extant Building,,,,0,1401,2007,,,
030b5655-1048-4d39-b3b7-c6e0e5601057,Cattle Trough,Extant Structure,Concrete,,,0,1912,2050,,,
030b5655-1048-4d39-b3b7-c6e0e5601057,Drinking Fountain,Extant Structure,Concrete,,,0,1912,2050,,,
030cdb0e-1ef2-4e9e-820d-c53d2e7fcc83,Chalk Pit,,,,,0,,,,,
030f96c4-a523-4502-a8cd-e70bbc0eebb8,Detached House,Extant Building,,,,0,1864,1991,Built c.1864-1872,Victorian,
030f96c4-a523-4502-a8cd-e70bbc0eebb8,,,,,Bay,492724,1864,2050,Built c.1864-1872,Victorian,
030f96c4-a523-4502-a8cd-e70bbc0eebb8,,,,,Sash Window,492724,1864,2050,Built c.1864-1872,Victorian,
030f96c4-a523-4502-a8cd-e70bbc0eebb8,,,,,Porch,492724,1864,2050,Built c.1864-1872,Victorian,
030f96c4-a523-4502-a8cd-e70bbc0eebb8,Flats,,,,,492724,1990,2050,,,
03101de9-02c7-4911-86b8-144883833156,Terrace,Extant Building,,,,0,1801,2050,,,
03102ccc-3f44-4b1e-b649-b528876e1a9f,Semi Detached House,,,,,0,1800,1866,,,
03102ccc-3f44-4b1e-b649-b528876e1a9f,Steps,,,,,0,1800,1866,,,
03103322-e20c-4509-8ce2-8c272101660b,Rubbish Layer,,,,,0,43,409,Roman,Roman,
031256d2-594f-41df-8252-5fb29018a09f,Pillbox,,,,,0,1939,2050,"Built c.1939, Abandoned c.1945?",20th Century,
0312a548-51c5-40e1-b9eb-a93328a2fc8f,Findspot,,,,,0,-100,42,,,
03149d14-6ecf-4095-8eaf-b0be75efe9eb,Villa,,,,,0,1830,1840,,,
03149d14-6ecf-4095-8eaf-b0be75efe9eb,Semi Detached House,,,,,0,1830,1840,,,
031565ac-f1c5-4119-8c7b-65701ffccdec,Church,,,,,0,1066,1539,Medieval,Medieval,
031565ac-f1c5-4119-8c7b-65701ffccdec,Church,,,,,0,1485,1603,Tudor,Tudor,
031652ed-f52e-4e15-90bd-27cc31a850da,Findspot,,,,,0,1485,1603,Tudor,Tudor,
0317d299-b6c8-4e9b-a9e9-3c02a969a277,House,,,,,0,,1804,,,
0317d299-b6c8-4e9b-a9e9-3c02a969a277,House,,,,,0,1806,,,,
0317d299-b6c8-4e9b-a9e9-3c02a969a277,House,,,,,0,1805,1805,,,
0318a71a-ab15-4e41-84ef-970f85e4c989,Barn,,,,,0,1066,1539,Medieval,Medieval,
031ac874-7743-488e-b1f3-8e5fdc21caf3,Findspot,,,,,0,-1000,-701,,,
031ac874-7743-488e-b1f3-8e5fdc21caf3,Findspot,,,,,0,-2200,-701,,,
031b7108-8b51-4d8a-adc5-9c8374322486,Church,,,,,0,1066,1539,Medieval,Medieval,
031c3299-47d1-4daa-930a-09080f51ae18,Railings,,,,,0,1700,1799,,,
031c3299-47d1-4daa-930a-09080f51ae18,Gate,,,,,0,1700,1799,,,
031c3299-47d1-4daa-930a-09080f51ae18,Wall,,,,,0,1700,1799,,,
031d3378-e381-4deb-8194-80caa53b1e63,Cemetery,,,,,0,43,409,Roman,Roman,
031df9ae-6015-420b-83bd-e499a7620bec,Railings,,,,,0,,,,,
031df9ae-6015-420b-83bd-e499a7620bec,Terraced House,,,,,0,1780,1820,,,
031df9ae-6015-420b-83bd-e499a7620bec,Town House,,,,,0,1780,1820,,,
031f1d36-821f-4b14-aeaa-da79fe14c439,Enclosure,,,,,0,-500000,42,,,
03217e4e-c69b-40d6-bb91-d0b64aeab929,Flour Mill,Extant Building,Brick,,,0,1801,1900,,,Possibly earlier 19th century flour mill.
0322aad2-3dbb-418d-9318-c1fb5d3b138d,Semi Detached House,Extant Building,,,,0,180,1912,Altered c1912?,,
0322aad2-3dbb-418d-9318-c1fb5d3b138d,Semi Detached House,,,,,0,1800,1912,Altered c.1912?,,
0322aad2-3dbb-418d-9318-c1fb5d3b138d,Detached House,Extant Building,Brick,Tile,,0,1912,2050,,,
0322e45e-128e-4739-b42f-9a10cd897674,Revetment,,,,,0,1066,1539,Medieval,Medieval,
0322e45e-128e-4739-b42f-9a10cd897674,Wall,,,,,0,1066,1539,Medieval,Medieval,
03231932-fbef-4682-9fd2-e3f6f06943c1,Pit,Find,,,,0,1540,1900,Post Medieval,Post Medieval,
03231932-fbef-4682-9fd2-e3f6f06943c1,Gully,Find,,,,0,1540,1900,Post Medieval,Post Medieval,
03231932-fbef-4682-9fd2-e3f6f06943c1,Post Hole,Find,,,,0,1540,1900,Post Medieval,Post Medieval,
03231932-fbef-4682-9fd2-e3f6f06943c1,Linear Feature,Find,,,,0,1540,1900,Post Medieval,Post Medieval,
0323846c-a55c-41bb-a7e8-7eb84b1640bb,Pit,Sub Surface Deposit,,,,0,-100,42,,,
0323846c-a55c-41bb-a7e8-7eb84b1640bb,Ditch,Sub Surface Deposit,,,,0,-100,42,,,
0323846c-a55c-41bb-a7e8-7eb84b1640bb,Peat,Sub Surface Deposit,,,,0,-500000,42,,,
0323846c-a55c-41bb-a7e8-7eb84b1640bb,Post Hole,Sub Surface Deposit,,,,0,-100,42,,,
0323846c-a55c-41bb-a7e8-7eb84b1640bb,Stake Hole,Sub Surface Deposit,,,,0,-100,42,,,
0323846c-a55c-41bb-a7e8-7eb84b1640bb,Island,Sub Surface Deposit,,,,0,-500000,42,,,
03261230-249d-49d4-88bf-4aa883c5c3c9,Findspot,,,,,0,-500000,42,,,
0326c624-60c1-4d1c-a868-67a2c7fa8fc3,Findspot,,,,,0,43,409,Roman,Roman,
0326c624-60c1-4d1c-a868-67a2c7fa8fc3,Findspot,,,,,0,43,409,Roman,Roman,
03287da3-8c7f-4291-a29b-178fbd3941c0,Field System,,,,,0,43,409,Roman,Roman,
03287da3-8c7f-4291-a29b-178fbd3941c0,Ditch,,,,,0,43,409,Roman,Roman,
03293dea-c768-4639-8251-020d333071b7,Terrace,Structure,,,,0,1897,2050,,,
03293dea-c768-4639-8251-020d333071b7,Garden,Designed Landscape,,,,490020,1897,2050,,,
0329f15e-d189-4c17-adc4-951e5958a4c5,Buried Soil Horizon,Sub Surface Deposit,,,,0,1540,1900,Post Medieval,Post Medieval,
032b8cc3-c5a7-4109-aa8a-84dc2b0d525c,House,Documentary Evidence,,,,0,1746,1939,,,
032b8cc3-c5a7-4109-aa8a-84dc2b0d525c,Calico Printing Works,Documentary Evidence,,,,0,1746,1885,,,
032b8cc3-c5a7-4109-aa8a-84dc2b0d525c,Piggery,Documentary Evidence,,,,0,1885,1939,,,
032b8cc3-c5a7-4109-aa8a-84dc2b0d525c,Watercress Bed,Documentary Evidence,,,,0,1885,1939,,,
032c1564-f038-4b9c-a747-7ffc830e1186,Boundary Stone,,,,,0,1540,1900,Post Medieval,Post Medieval,
032d1737-25f1-4c33-bec1-63779068f397,Vicarage,,,,,0,1767,1799,,,
032d1737-25f1-4c33-bec1-63779068f397,Vicarage,,,,,0,1800,,,,
032d1737-25f1-4c33-bec1-63779068f397,,,,,Pediment,418577,1767,1799,,,With mutules and small round window.
032d1737-25f1-4c33-bec1-63779068f397,,,,,Arch,418577,1767,1799,,,3 semi-circular double arched recesses.
03302fe1-d4cc-48c7-b1bf-5d3ddbc4693e,Pillbox,,,,,0,1939,2050,"Built c.1939, Abandoned c.1945?",20th Century,
03320311-8f78-42dd-a994-2173da8b2368,Vicarage,Extant Building,,,,0,1885,2050,,,
03321914-84e7-44aa-bcfa-24b85aac4c04,Public Park,Documentary Evidence,,,,0,1840,1890,,,
0334a9da-fc48-4dda-9b09-a6b56ff7b7d7,School,,,,,0,1800,1832,,,
03352846-b231-47b5-a00b-258faf0314ae,Terrace,,,,,0,1833,1866,,,
03352846-b231-47b5-a00b-258faf0314ae,Terraced House,,,,,0,1833,1866,,,
03352846-b231-47b5-a00b-258faf0314ae,Auxiliary Hospital,Documentary Evidence,,,,0,1917,1919,,,
03387e08-36a6-451f-b2c2-5b5b5839ec13,House,Documentary Evidence,,,,0,1274,1539,,,
03395936-de61-4baf-8436-f1661a36a17e,Findspot,,,,,0,43,409,Roman,Roman,
033aa512-eed3-482f-884d-9c7df9f49fed,Church,,,,,0,1885,1885,,,
033af5aa-4242-4125-ad9e-c7e29bec7aec,Steps,,,,,0,1800,1832,,,
033af5aa-4242-4125-ad9e-c7e29bec7aec,Terraced House,,,,,0,1800,1832,,,
033af5aa-4242-4125-ad9e-c7e29bec7aec,Railings,,,,,0,,,,,
033af5aa-4242-4125-ad9e-c7e29bec7aec,Terraced House,,,,,0,1867,1899,,,
033b2bbf-e9a4-401b-977f-cf607dbe57d6,House,,,,,0,1900,1973,,,
033b2bbf-e9a4-401b-977f-cf607dbe57d6,House,,,,,0,1800,1832,,,
033c6883-9eb0-4ed9-ae8f-599974a98ef6,Barracks,,,,,0,1857,1857,,,
033c6883-9eb0-4ed9-ae8f-599974a98ef6,Railings,,,,,0,1857,1857,,,
033c6883-9eb0-4ed9-ae8f-599974a98ef6,Coat Of Arms,,,,,0,,,,,
033d3456-953a-4bbe-befc-e7914dcf523f,Timber Framed House,,,,,0,1500,1599,,,
033d3456-953a-4bbe-befc-e7914dcf523f,Farmhouse,,,,,0,1667,1699,,,
033d3456-953a-4bbe-befc-e7914dcf523f,Farmhouse,,,,,0,1800,1899,,,
033d3456-953a-4bbe-befc-e7914dcf523f,Farmhouse,,,,,0,1500,1599,,,
033dfd4f-8e20-40d1-aec7-ae0dd8e00351,Surface,,,,,0,1540,1900,Post Medieval,Post Medieval,
033e27f2-eb91-48b9-b5e0-cd088669f2c1,Building,,,,,0,1833,1899,,,
033e27f2-eb91-48b9-b5e0-cd088669f2c1,Shop,,,,,0,1833,,,,
033eba85-73a8-463d-b264-3c688983fbd7,Dump,,,,,0,1815,,Constructed,,
033ee1be-2ba5-4820-9725-25e79c10a9cb,Road,,,,,0,43,409,Roman,Roman,
033ee53a-2f0d-4563-985f-42c2d8ef1c33,Nursing Home,Documentary Evidence,,,,0,1913,,,,
033ee53a-2f0d-4563-985f-42c2d8ef1c33,Auxiliary Hospital,Documentary Evidence,,,,500371,1916,1919,,,
033ee53a-2f0d-4563-985f-42c2d8ef1c33,Hotel,Extant Building,,,,0,1901,2050,20th Century,20th Century,
034197e1-3697-4f81-bfaa-ad6879b3e3b1,Town Hall,,,,,0,1894,1894,,,
034197e1-3697-4f81-bfaa-ad6879b3e3b1,Library,,,,,0,1894,1894,,,
034197e1-3697-4f81-bfaa-ad6879b3e3b1,Town Hall,,,,,0,1906,1908,,,
0341c72f-3e21-40eb-8d44-4f5f27adc986,Ridge And Furrow,,,,,0,1066,1539,Medieval,Medieval,
0341c72f-3e21-40eb-8d44-4f5f27adc986,Drainage Ditch,,,,,0,1066,1539,Medieval,Medieval,
0341f47a-59c2-4437-84b9-4a59e775ae53,Water Channel,,,,,0,,,,,
03424f68-8621-47d3-82de-a7ce949c51b1,Human Remains,,,,,0,,,,,
0343c205-b2e7-4812-81a9-69434e72e271,Commemorative Monument,,,,,0,,,,,
0343c205-b2e7-4812-81a9-69434e72e271,Town House,,,,,0,1698,1698,,,
0343c205-b2e7-4812-81a9-69434e72e271,Town House,,,,,0,1960,1969,,,
0343c205-b2e7-4812-81a9-69434e72e271,Town House,,,,,0,1699,,,,
0343c205-b2e7-4812-81a9-69434e72e271,Plaque,,,,,0,,,,,
0344113e-01cf-4ff7-9c92-0d5bc1276481,Wharf,,,,,0,1860,1869,,,
0344113e-01cf-4ff7-9c92-0d5bc1276481,Hospital,,,,,0,,,,,
0344113e-01cf-4ff7-9c92-0d5bc1276481,Building,,,,,0,1860,1869,,,
0344113e-01cf-4ff7-9c92-0d5bc1276481,Building,,,,,0,1870,,,,
03456a15-5b66-4a63-bdc2-caf58914b55b,Ditch,,,,,0,,,,,
0345de7e-588e-4c24-9382-5e297f6a8f49,Restaurant,Extant Building,,,,0,1801,2050,,,
0345de7e-588e-4c24-9382-5e297f6a8f49,House,Extant Building,,,,0,1801,2050,,,
034663ad-6b68-4d34-9b8a-9c7d2bdb3647,Palaeochannel,Sub Surface Deposit,,,,0,-500000,42,,,
034724ab-7d01-4d06-a647-9bb9fa90d374,Alluvium,Sub Surface Deposit,,,,0,,,,,
034724ab-7d01-4d06-a647-9bb9fa90d374,Peat,Sub Surface Deposit,,,,0,,,,,The peat is undated by any means.
0348d48e-7e2c-4583-b2f0-9b15307ddf7e,Inhumation,,,,,0,,,,,
0352a63f-07a1-426b-87bc-f6a8b94c00e4,Findspot,,,,,0,,,,,
03538366-1a9e-4445-b609-648378b23e52,House,,,,,0,1540,1900,Post Medieval,Post Medieval,
0355585a-bddf-47b1-a10b-2c21a84818b9,Terrace,,,,,0,1860,1900,,,
0355585a-bddf-47b1-a10b-2c21a84818b9,Terraced House,,,,,0,1860,1900,,,
035606d1-8805-46ed-be7e-c1f12bd0cb8a,Railings,,,,,0,1800,1805,,,
035606d1-8805-46ed-be7e-c1f12bd0cb8a,Terrace,,,,,0,1800,1805,,,
035606d1-8805-46ed-be7e-c1f12bd0cb8a,Terraced House,,,,,0,1800,1805,,,
03570cd5-927a-4a61-8f11-b883a55bd99b,Rubbish Pit,,,,,0,-100,100,,,
03570cd5-927a-4a61-8f11-b883a55bd99b,Rubbish Pit,,,,,0,43,409,Roman,Roman,
03576521-4c7f-4de7-834b-58f027e1995b,Dump,,,,,0,43,409,Roman,Roman,
0357a69c-f683-44aa-832a-76788630ea4a,Settlement,,,,,0,704,1539,,,
03584023-c8bb-4bbf-a9cb-2482b39d6a09,Occupation Site,,,,,0,1540,1900,Post Medieval,Post Medieval,
03599e5b-184c-4cd8-8ddc-6a73cfdbc8be,Barrow,,,,,0,-2200,-701,,,
035aeacb-b6ed-4754-b9cf-736f029ab70c,Parish Church,,,,,0,1906,1907,,,
035aeacb-b6ed-4754-b9cf-736f029ab70c,Parish Church,,,,,0,1909,1909,,,
035aeacb-b6ed-4754-b9cf-736f029ab70c,Parish Church,,,,,0,1852,1854,,,
035b5404-6036-4c34-b707-2837f6c2f456,Findspot,,,,,0,43,409,Roman,Roman,
035d8665-7012-410f-8b0c-1dabac0eac16,Air Raid Shelter,,,,,0,1939,1945,,,
035d97dc-14ad-4da0-9e53-1e39d745237f,House,,,,,0,1540,1900,Post Medieval,Post Medieval,
035d97dc-14ad-4da0-9e53-1e39d745237f,Building,,,,,0,1540,1900,Post Medieval,Post Medieval,
035dbfd1-c825-4a21-a246-dba63812e09f,Telephone Box,,,,,0,1927,1927,,,
035e4042-4dc5-40a3-8b13-7c81bd6f1334,Farmhouse,,,,,0,1066,1539,Medieval,Medieval,
035e4042-4dc5-40a3-8b13-7c81bd6f1334,Farmhouse,,,,,0,1540,1900,Post Medieval,Post Medieval,
035e4042-4dc5-40a3-8b13-7c81bd6f1334,Manor House,,,,,0,1066,1539,Medieval,Medieval,
035e4042-4dc5-40a3-8b13-7c81bd6f1334,Manor House,,,,,0,1540,1900,Post Medieval,Post Medieval,
03657cbb-a2a7-4a69-a50f-c0b5a6ab24ff,Date Stone,,,,,0,1855,1855,,,
03657cbb-a2a7-4a69-a50f-c0b5a6ab24ff,House,,,,,0,1855,1855,,,
0365b928-1093-4d66-9695-7670dd40432f,Almshouse,,,,,0,1800,1832,,,
0365f66d-93a6-4bda-a1d8-76f7f51a4a44,House,,,,,0,1833,1866,,,
036754c6-0758-42b4-8bb8-edd54bd3c593,Mansion Flats,Extant Building,,,,0,1840,2050,,,
036754c6-0758-42b4-8bb8-edd54bd3c593,,,,,Bay Window,494079,1840,2050,,,
036754c6-0758-42b4-8bb8-edd54bd3c593,,,,,Porch,494079,1840,2050,,,
036754c6-0758-42b4-8bb8-edd54bd3c593,,,,,Dripstone,494079,1840,2050,,,
03675680-ff08-471f-9fa0-1504ee58205d,Steps,,,,,0,1810,1850,,,
03675680-ff08-471f-9fa0-1504ee58205d,Villa,,,,,0,1810,1850,,,
03687175-5b24-4b39-b6e2-b5985632a758,Peat,,,,,0,-4000,-701,,,
03697a57-5ba6-4b69-9598-5a0f7c76af59,Terrace,,,,,0,1850,1860,,,
03697a57-5ba6-4b69-9598-5a0f7c76af59,Shop,,,,,0,1850,1860,,,
03697a57-5ba6-4b69-9598-5a0f7c76af59,Shop,,,,,0,1933,1999,,,
036a20a9-38b3-43c9-b8ae-8ecf7c74e665,Gravel Pit,Sub Surface Deposit,,,,0,1540,1900,Post Medieval,Post Medieval,"The date of the gravel pit's working is unknown.  The finds in the infilling deposit date to the Post Medieval period and are mostly of the 18th century, though a brick sherd is conceivably earlier."
036bc4b9-fa44-4d84-a457-a31517768a81,Mill,,,,,0,1540,1900,Post Medieval,Post Medieval,
036bc4b9-fa44-4d84-a457-a31517768a81,Channel,,,,,0,1540,1900,Post Medieval,Post Medieval,
036c944f-b0bd-4378-a303-12af5d0438a5,Gravels,,,,,0,-40000,-10001,,,
0371197f-5142-495d-b5b7-100df92f2c7b,Findspot,,,,,0,-2200,-701,,,
0371197f-5142-495d-b5b7-100df92f2c7b,Findspot,,,,,0,-4000,-2201,,,
03713793-0d3a-4c76-b632-0001e9c2e898,Lodge,,,,,0,1812,1825,,,
03713793-0d3a-4c76-b632-0001e9c2e898,Lodge,,,,,0,1961,1961,,,
037208a3-bda3-470e-b272-323009dcb651,Findspot,,,,,0,43,409,Roman,Roman,
03721e5e-6f6a-46ec-8bff-2e38bb906a82,Hypocaust,,,,,0,43,409,Roman,Roman,
03721e5e-6f6a-46ec-8bff-2e38bb906a82,Structure,,,,,0,43,409,Roman,Roman,
0375aad2-3d35-4a40-b7ef-b53a4b2ec199,House,,,,,0,1839,1841,,,
0376dafa-a275-4251-828d-fed4816768d4,Cellar,,,,,0,1540,1900,Post Medieval,Post Medieval,
0376fa3f-1455-4980-b155-4037b25b5b9c,Findspot,,,,,0,,,,,
0376fa3f-1455-4980-b155-4037b25b5b9c,Findspot,,,,,0,410,1065,,,
03770e31-e19d-4452-a3f9-92465216b77d,Office,,,,,0,,,,,
03770e31-e19d-4452-a3f9-92465216b77d,House,,,,,0,1960,1963,,,
03770e31-e19d-4452-a3f9-92465216b77d,House,,,,,0,1746,1786,,,
03770e31-e19d-4452-a3f9-92465216b77d,House,,,,,0,1703,1743,,,
03770e31-e19d-4452-a3f9-92465216b77d,Town House,,,,,0,1682,1682,,,
03770e31-e19d-4452-a3f9-92465216b77d,Terraced House,,,,,0,1682,1682,,,
03781636-475f-417f-be2d-683de718e2d4,Cellar,,,,,0,1540,1900,Post Medieval,Post Medieval,
037d39b3-d98e-4ad3-a91b-f3fb77eb0a3b,Railings,,,,,0,,,,,
037d39b3-d98e-4ad3-a91b-f3fb77eb0a3b,Town House,,,,,0,1811,1811,,,
037d39b3-d98e-4ad3-a91b-f3fb77eb0a3b,Terraced House,,,,,0,1811,1811,,,
03833fed-6d6e-45db-be63-16b714599263,Terraced House,,,,,0,1700,2050,,,
03833fed-6d6e-45db-be63-16b714599263,Office,Extant Building,Brick,,,482728,1983,2050,Built c.1982-3,20th Century,
03833fed-6d6e-45db-be63-16b714599263,,,,,Doorcase,482728,1730,2050,,,
03833fed-6d6e-45db-be63-16b714599263,,,,,Dripstone,482731,1730,2050,,,
03833fed-6d6e-45db-be63-16b714599263,,,,,Sash Window,482728,1800,2050,,,
03843418-728e-4932-897b-7638a34c5de7,Boundary Ditch,,,,,0,43,409,Roman,Roman,
0384bf5d-b702-495f-b6fe-d9a93abe38f5,Findspot,,,,,0,43,409,Roman,Roman,
03863d22-9f30-49e7-9ea2-60846a4bcaed,Manor House,,,,,0,1066,1539,Medieval,Medieval,
03863d22-9f30-49e7-9ea2-60846a4bcaed,Manor House,,,,,0,1540,1900,Post Medieval,Post Medieval,
03893d5c-19c8-4627-b1d9-c1327a63dd3c,Findspot,,,,,0,43,409,Roman,Roman,
038a6703-d12c-449d-ab69-4fc1fe5e880b,Banqueting House,,,,,0,1952,1954,,,
038a6703-d12c-449d-ab69-4fc1fe5e880b,Office,,,,,0,1793,1796,,,
038a6703-d12c-449d-ab69-4fc1fe5e880b,Office,,,,,0,1940,1940,,,
038a6703-d12c-449d-ab69-4fc1fe5e880b,Office,,,,,0,1952,1954,,,
038a6703-d12c-449d-ab69-4fc1fe5e880b,Weather Vane,,,,,0,1952,1954,,,
038a6703-d12c-449d-ab69-4fc1fe5e880b,Forecourt,,,,,0,1793,1796,,,
038a6703-d12c-449d-ab69-4fc1fe5e880b,Balustrade,,,,,0,1793,,,,
038a6703-d12c-449d-ab69-4fc1fe5e880b,Library,,,,,0,1952,1954,,,
038a6703-d12c-449d-ab69-4fc1fe5e880b,Street Lamp,,,,,0,1793,,,,
038a6703-d12c-449d-ab69-4fc1fe5e880b,Weather Vane,,,,,0,1952,1954,,,
038a6703-d12c-449d-ab69-4fc1fe5e880b,Office,,,,,0,1793,1796,,,
038a6703-d12c-449d-ab69-4fc1fe5e880b,Office,,,,,0,1952,1954,,,
038a6703-d12c-449d-ab69-4fc1fe5e880b,Forecourt,,,,,0,1793,1796,,,
038a6703-d12c-449d-ab69-4fc1fe5e880b,Balustrade,,,,,0,1793,,,,
038a6703-d12c-449d-ab69-4fc1fe5e880b,Library,,,,,0,1952,1954,,,
038a6703-d12c-449d-ab69-4fc1fe5e880b,Banqueting House,,,,,0,1952,1954,,,
038a6703-d12c-449d-ab69-4fc1fe5e880b,Office,,,,,0,1940,1940,,,
038a6703-d12c-449d-ab69-4fc1fe5e880b,Street Lamp,,,,,0,1793,,,,
038ade68-c7c3-4ee0-acc3-df73b878fe30,Deposit Unclassified,,,,,0,1540,1900,Post Medieval,Post Medieval,
038aeb19-59c2-4e44-9158-b2c4d3bdc042,Lodge,,,,,0,1807,1847,,,
038bb56f-0bc4-4992-9c22-04c46fc14697,Detached House,Extant Building,,,,0,1975,1976,Built,,
038bb56f-0bc4-4992-9c22-04c46fc14697,Drawing Office,Extant Building,,,,0,1975,1976,Built,,
038be46b-549f-46c0-8419-dbcef1badcc6,Bollard,Extant Structure,Cast Iron,,,0,1701,2050,,,
038dd462-ca3c-4d74-992d-85f97a63bc0c,House,,,,,0,1832,,,,
038dd462-ca3c-4d74-992d-85f97a63bc0c,House,,,,,0,1800,1832,,,
038ddc38-63fb-458c-a05a-7c98b0aba279,Barracks,,,,,0,1800,1832,,,
038ddc38-63fb-458c-a05a-7c98b0aba279,Railings,,,,,0,1867,1899,,,
038ddc38-63fb-458c-a05a-7c98b0aba279,House,,,,,0,1800,1832,,,
038ddc38-63fb-458c-a05a-7c98b0aba279,Steps,,,,,0,1800,1832,,,
038df788-b90a-414a-afd6-893f173ff93e,Roman Catholic Church,Extant Building,Brick,,,0,1902,2050,,,
038df788-b90a-414a-afd6-893f173ff93e,,,,,Tympanum,503834,1902,2050,,,
038e5cd3-53ba-4f09-a896-320ef1e10302,Dump,Sub Surface Deposit,,,,0,1540,1900,Post Medieval,Post Medieval,
038e5cd3-53ba-4f09-a896-320ef1e10302,Robber Trench,Sub Surface Deposit,,,,0,1540,1900,Post Medieval,Post Medieval,
038e5cd3-53ba-4f09-a896-320ef1e10302,Footing,Sub Surface Deposit,Brick,,,0,1801,1900,,,
038e5cd3-53ba-4f09-a896-320ef1e10302,Wall,Sub Surface Deposit,,,,0,1801,1900,,,
038e5cd3-53ba-4f09-a896-320ef1e10302,Outbuilding,Sub Surface Deposit,,,,0,1801,1900,,,
038e5cd3-53ba-4f09-a896-320ef1e10302,Gully,Sub Surface Deposit,,,,0,1801,1900,,,
038e5cd3-53ba-4f09-a896-320ef1e10302,Rubbish Pit,Sub Surface Deposit,,,,0,1801,1900,,,
038e5cd3-53ba-4f09-a896-320ef1e10302,School,Demolished Building,,,,0,1801,1966,,,
038e5cd3-53ba-4f09-a896-320ef1e10302,Cultivation Soil,Sub Surface Deposit,,,,0,1601,1800,,,
038fcdc1-2efd-4d99-a1fc-7384275b5868,Findspot,,,,,0,1066,1539,Medieval,Medieval,
03911a37-1cb6-4519-a973-861482d22c10,Findspot,,,,,0,,,,,
03911a37-1cb6-4519-a973-861482d22c10,Findspot,,,,,0,1066,1539,Medieval,Medieval,
0391e168-6a90-4679-bc70-f9830fc44d3d,Findspot,,,,,0,43,409,Roman,Roman,
03941976-f736-4558-936f-b62fcaa76af0,House,,,,,0,1833,1866,,,
039538f8-70ad-4e2a-a95e-92e79bb9c630,Pit,Excavated Feature,,,,0,1601,1900,,,
039538f8-70ad-4e2a-a95e-92e79bb9c630,Well,,Brick,,,0,1701,1900,,,
039538f8-70ad-4e2a-a95e-92e79bb9c630,Dump,,,,,0,1540,1900,Post Medieval,Post Medieval,
03970567-b39e-4c90-bede-55c0dcbf63d9,Findspot,,,,,0,43,409,Roman,Roman,
03971090-4dd1-44ba-88ca-2e1b4c643f01,House,,,,,0,1540,1900,Post Medieval,Post Medieval,
039a0a68-7437-4f02-9efe-2edbe3bb77b4,Building,,,,,0,43,409,Roman,Roman,
039a0a68-7437-4f02-9efe-2edbe3bb77b4,Piling,,,,,0,43,409,Roman,Roman,
039bb083-fe21-4d5a-9c11-7edf1dd2dceb,Boundary Wall,Extant Structure,,,,0,1700,2050,,,
039bb083-fe21-4d5a-9c11-7edf1dd2dceb,House,Extant Building,Brick,,,0,1700,2050,,,
039bb083-fe21-4d5a-9c11-7edf1dd2dceb,Covered Way,Extant Structure,,,,0,1700,2050,,,
039bb083-fe21-4d5a-9c11-7edf1dd2dceb,Railings,Extant Structure,,,,0,1700,2050,,,
039cc488-5464-4ab7-b991-9e1cdb77f4e4,Lamp Post,,,,,0,1910,1910,,,
039cc488-5464-4ab7-b991-9e1cdb77f4e4,Lamp Post,,,,,0,1833,1899,,,
039ccd4e-d37e-42df-9977-0d80226a6d70,Gate Pier,,,,,0,1680,1720,,,
039ccd4e-d37e-42df-9977-0d80226a6d70,Wall,,,,,0,1680,1720,,,
039ccd4e-d37e-42df-9977-0d80226a6d70,Gate,,,,,0,1900,1999,,,
039dd7cb-730f-46e0-88f9-fa9dd44501bf,Well,,,,,0,1066,1539,Medieval,Medieval,
039f2d05-ece1-4d19-bcd4-f2311a16af6f,Pit,,,,,0,,,,,
03a04838-dba4-498b-b85d-92aaf637167a,Railings,,,,,0,1792,,,,
03a04838-dba4-498b-b85d-92aaf637167a,Terraced House,,,,,0,1792,1832,,,
03a285cf-7d37-4f1f-a175-5f9c9f6db9e6,Public Park,,,,,0,1930,2050,,,
03a285cf-7d37-4f1f-a175-5f9c9f6db9e6,Bowling Green,,,,,501578,1945,2050,,,
03a285cf-7d37-4f1f-a175-5f9c9f6db9e6,Tennis Court,,,,,501578,1945,2050,,,
03a285cf-7d37-4f1f-a175-5f9c9f6db9e6,Childrens Playground,,,,,501578,1945,2050,,,
03a285cf-7d37-4f1f-a175-5f9c9f6db9e6,Bowling Green Pavilion,,,,,501578,1945,2050,,,
03a29e6e-966f-4c8b-8aec-fbeb5620bb7c,Landfill Site,,,,,0,1540,1900,Post Medieval,Post Medieval,
03a2b06f-c44a-4301-89aa-838ffc704a07,Jettied Building,,,,,0,1522,1562,,,
03a2b06f-c44a-4301-89aa-838ffc704a07,Inn,,,,,0,1522,1562,,,
03a2b06f-c44a-4301-89aa-838ffc704a07,Office,,,,,0,,,,,
03a31f09-ddbe-4cb5-9025-a6bcabe34a97,Findspot,,,,,0,-10000,-4001,,,
03a40183-1c83-4cb6-b2f3-15e686f0fb7e,Yard,,,,,0,1540,1900,Post Medieval,Post Medieval,
